datetime;pCharge;pDischarge;eBess;eDeg;pCharge2;pDischarge2;eBess2;eDeg2;pAbs;expectRevs;Totaldeg;Total;Merge
2023-08-03T02:00:00Z;27,700831;0,0;26,315789;0,0;0,0;0,0;0,0;0,0;52,700831;8337,209303538915;0,0;8337,209303538915;27,700831
2023-08-03T03:00:00Z;0,0;25,0;0,0;0,0010356295;0,0;0,0;0,0;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
2023-08-03T04:00:00Z;60,632966;0,0;57,601318;0,0;0,0;0,0;0,0;0,0;85,632966;12630,9124642269;0,0;12630,9124642269;60,632966
2023-08-03T05:00:00Z;0,0;25,0;31,285528;0,0010356295;0,0;0,0;0,0;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
2023-08-03T06:00:00Z;0,0;0,0;31,285528;0,0;0,0;0,0;0,0;0,0;25,0;3976,8768317178683;0,0;3976,8768317178683;0,0
2023-08-03T07:00:00Z;0,0;25,0;4,9697389;0,0010356295;0,0;0,0;0,0;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
2023-08-03T08:00:00Z;100,0;0,0;99,969739;0,0;0,0;0,0;0,0;0,0;125,0;18353,915817517794;0,0;18353,915817517794;100,0
2023-08-03T09:00:00Z;0,0;25,0;73,653949;0,0010356295;0,0;0,0;0,0;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
2023-08-03T10:00:00Z;0,0;0,0;73,653949;0,0;0,0;0,0;0,0;0,0;25,0;4337,9236936858615;0,0;4337,9236936858615;0,0
2023-08-03T11:00:00Z;0,0;25,0;47,33816;0,0010356295;0,0;0,0;0,0;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
2023-08-03T12:00:00Z;0,0;15,25;31,285528;0,00063173401;0,0;0,0;0,0;0,0;9,75;1783,4230306999352;0,34492676946;1783,7679574693952;-15,25
2023-08-03T13:00:00Z;0,0;25,0;4,9697389;0,0010356295;0,0;0,0;0,0;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
2023-08-03T14:00:00Z;100,0;0,0;99,969739;0,0;0,0;0,0;0,0;0,0;125,0;20513,48348494833;0,0;20513,48348494833;100,0
2023-08-03T15:00:00Z;0,0;25,0;73,653949;0,0010356295;0,0;0,0;0,0;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
2023-08-03T16:00:00Z;0,0;0,0;73,653949;0,0;0,0;0,0;0,0;0,0;25,0;4207,860369933161;0,0;4207,860369933161;0,0
2023-08-03T17:00:00Z;0,0;25,0;47,33816;0,0010356295;0,0;0,0;0,0;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
2023-08-03T18:00:00Z;5,57202;0,0;52,631579;0,0;0,0;0,0;0,0;0,0;30,57202;5131,646324768833;0,0;5131,646324768833;5,57202
2023-08-03T19:00:00Z;0,0;25,0;26,315789;0,0010356295;0,0;0,0;0,0;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
2023-08-03T20:00:00Z;0,0;0,0;26,315789;0,0;0,0;0,0;0,0;0,0;25,0;4641,307325071599;0,0;4641,307325071599;0,0
2023-08-03T21:00:00Z;0,0;25,0;0,0;0,0010356295;0,0;0,0;0,0;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
