datetime;pCharge;pDischarge;eBess;eDeg;pCharge2;pDischarge2;eBess2;eDeg2;pAbs;expectRevs;Totaldeg;Total;Merge
2023-08-02T11:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T12:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T13:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T14:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T15:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T16:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T17:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T18:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T19:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T20:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T21:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T22:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;4009,846382578216;0,0;4009,846382578216;0,0
2023-08-02T23:00:00Z;5,2526926;0,0;4,990058;0,0;0,0;0,0;0,0;0,0;30,252693;4655,5663534830555;0,0;4655,5663534830555;5,2526926
2023-08-03T00:00:00Z;0,0;0,0;4,990058;0,0;0,0;0,0;0,0;0,0;25,0;4077,7125199374723;0,0;4077,7125199374723;0,0
2023-08-03T01:00:00Z;0,0;0,0;4,990058;0,0;0,0;0,0;0,0;0,0;25,0;3914,2615825725743;0,0;3914,2615825725743;0,0
2023-08-03T02:00:00Z;100,0;0,0;99,990058;0,0;6,9334878;0,0;5,8934646;0,0;131,93349;18933,281694254652;0,0;18933,281694254652;100,0
2023-08-03T03:00:00Z;0,0;0,0;99,990058;0,0;0,0;0,0;5,8934646;0,0;25,0;3891,671109871836;0,0;3891,671109871836;0,0
2023-08-03T04:00:00Z;0,0;0,0;99,990058;0,0;0,0;0,0;5,8934646;0,0;25,0;3962,627516603071;0,0;3962,627516603071;0,0
2023-08-03T05:00:00Z;0,0;0,0;99,990058;0,0;0,0;0,0;5,8934646;0,0;25,0;4088,5557639185486;0,0;4088,5557639185486;0,0
2023-08-03T06:00:00Z;0,0;0,0;99,990058;0,0;0,0;0,0;5,8934646;0,0;25,0;3884,2844894090417;0,0;3884,2844894090417;0,0
2023-08-03T07:00:00Z;0,0;0,0;99,990058;0,0;0,0;0,0;5,8934646;0,0;25,0;4191,907496644659;0,0;4191,907496644659;0,0
2023-08-03T08:00:00Z;0,0;0,0;99,990058;0,0;0,0;0,0;5,8934646;0,0;25,0;4530,616408956989;0,0;4530,616408956989;0,0
2023-08-03T09:00:00Z;0,0;0,0;99,990058;0,0;0,0;0,0;5,8934646;0,0;25,0;4659,499045139213;0,0;4659,499045139213;0,0
2023-08-03T10:00:00Z;0,0;0,0;99,990058;0,0;0,0;0,0;5,8934646;0,0;25,0;4332,92832201392;0,0;4332,92832201392;0,0
2023-08-03T11:00:00Z;0,0;0,0;99,990058;0,0;0,0;0,0;5,8934646;0,0;25,0;4655,303675734463;0,0;4655,303675734463;0,0
2023-08-03T12:00:00Z;0,0;25,0;73,674268;0,0010356295;0,0;0,0;5,8934646;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
2023-08-03T13:00:00Z;0,0;19,990555;52,631579;0,00082811236;0,0;5,0094449;0,0;0,00012162926;0,0;0,0;0,48948953138;0,48948953138;-19,990555
2023-08-03T14:00:00Z;0,0;25,0;26,315789;0,0010356295;0,0;0,0;0,0;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
2023-08-03T15:00:00Z;0,0;25,0;0,0;0,0010356295;0,0;0,0;0,0;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
2023-08-03T16:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;4647,008815801035;0,0;4647,008815801035;0,0
2023-08-03T17:00:00Z;83,102493;0,0;78,947368;0,0;0,0;0,0;0,0;0,0;108,10249;17269,34075807521;0,0;17269,34075807521;83,102493
2023-08-03T18:00:00Z;0,0;25,0;52,631579;0,0010356295;0,0;0,0;0,0;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
2023-08-03T19:00:00Z;0,0;25,0;26,315789;0,0010356295;0,0;0,0;0,0;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
2023-08-03T20:00:00Z;0,0;25,0;0,0;0,0010356295;0,0;0,0;0,0;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
2023-08-03T21:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;4379,214811988694;0,0;4379,214811988694;0,0
